utterance_id,policy_id,model_id,scenario_uid,kg_role,deontic_status,violation_applicable,violation,violation_reason,grounding_status,grounded,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,lex_grounded,lex_max_cosine,fabrication_applicable,fabricated,unsupported_tokens,derived_estimate,derived_estimate_tokens
100E_gemini_48_Outputs_revised_1,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2210756319980608,False,,,,
100E_gemini_48_Outputs_revised_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.27766855802376317,False,,,,
100E_gemini_48_Outputs_revised_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2601199035347632,False,,,,
100E_gemini_48_Outputs_revised_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26254644726854,False,,,,
100E_gemini_48_Outcomes_initial_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2733846773816924,False,,,,
100E_gemini_48_Outcomes_initial_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2661126334768523,False,,,,
100E_gemini_48_Outcomes_initial_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2821774396139422,False,,,,
100E_gemini_48_Outcomes_initial_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23507355850537856,False,,,,
100E_gemini_48_Outcomes_initial_4,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.24671016632475612,False,,,,
100E_gemini_48_Outcomes_revised_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2733846773816924,False,,,,
100E_gemini_48_Outcomes_revised_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2661126334768523,False,,,,
100E_gemini_48_Outcomes_revised_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2821774396139422,False,,,,
100E_gemini_48_Outcomes_revised_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23507355850537856,False,,,,
100E_gemini_48_Outcomes_revised_4,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.24671016632475612,False,,,,
100E_gemini_48_Impact_initial_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25346250894061184,False,,,,
100E_gemini_48_Impact_initial_1,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.27880903587307515,False,,,,
100E_gemini_48_Impact_initial_2,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.278014044213418,False,,,,
100E_gemini_48_Impact_initial_3,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29234982109506935,False,,,,
100E_gemini_48_Impact_initial_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29292563803870814,False,,,,
100E_gemini_48_Impact_revised_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25346250894061184,False,,,,
100E_gemini_48_Impact_revised_1,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.27880903587307515,False,,,,
100E_gemini_48_Impact_revised_2,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.278014044213418,False,,,,
100E_gemini_48_Impact_revised_3,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29234982109506935,False,,,,
100E_gemini_48_Impact_revised_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29292563803870814,False,,,,
100E_gemini_49_Inputs_initial_0,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7097944021224976,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.34737669615134087,True,True,1 million,False,
100E_gemini_49_Inputs_initial_1,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7209002375602722,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.31062058967425404,True,True,1 million; 2 million,False,
100E_gemini_49_Inputs_initial_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6996368169784546,node_summary,AIComputeResource:Compute and Talent Resources,Resources including compute and talent curated by the Government to support AI innovation.,False,0.33131181030638446,True,True,2 million,False,
100E_gemini_49_Inputs_initial_3,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6777273416519165,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.26731055001427156,True,True,1 million; 2 million,False,
100E_gemini_49_Inputs_initial_4,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6875559091567993,edge_fact,edge_0035,The Government allocates resources and capabilities for AI.,False,0.2906008257707366,True,True,1 million; 2 million,False,
100E_gemini_49_Inputs_revised_0,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7097944021224976,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.34737669615134087,True,True,1 million,False,
100E_gemini_49_Inputs_revised_1,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7209002375602722,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.31062058967425404,True,True,1 million; 2 million,False,
100E_gemini_49_Inputs_revised_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6996368169784546,node_summary,AIComputeResource:Compute and Talent Resources,Resources including compute and talent curated by the Government to support AI innovation.,False,0.33131181030638446,True,True,2 million,False,
100E_gemini_49_Inputs_revised_3,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6777273416519165,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.26731055001427156,True,True,1 million; 2 million,False,
100E_gemini_49_Inputs_revised_4,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6875559091567993,edge_fact,edge_0035,The Government allocates resources and capabilities for AI.,False,0.2906008257707366,True,True,1 million; 2 million,False,
100E_gemini_49_Activities_initial_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6603668928146362,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,False,0.26428383936247524,True,True,2 million,False,
100E_gemini_49_Activities_initial_1,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6606593728065491,source_span,Enterprise:Leading AI Companies#span1,"Efforts, including those by leading AI companies, as valuable contributions to the broader conversation on how to govern AI models better.",False,0.2236637439390259,True,True,2 million,False,
100E_gemini_49_Activities_initial_2,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5665568113327026,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.",False,0.21370980600063255,True,True,1.8 million,False,
100E_gemini_49_Activities_initial_3,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6413888931274414,edge_fact,edge_0024,The 100 Experiments programme targets Singapore enterprises to adopt AI.,False,0.2598579413568301,True,True,1.8 million,False,
100E_gemini_49_Activities_initial_4,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6116146445274353,deontic_norm,edge_0163,Enterprises are eligible to participate in the SMEs Go Digital programme.,False,0.2986454644161306,True,True,2 million; 2 million,False,
100E_gemini_49_Activities_revised_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6603668928146362,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,False,0.26428383936247524,True,True,2 million,False,
100E_gemini_49_Activities_revised_1,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6606593728065491,source_span,Enterprise:Leading AI Companies#span1,"Efforts, including those by leading AI companies, as valuable contributions to the broader conversation on how to govern AI models better.",False,0.2236637439390259,True,True,2 million,False,
100E_gemini_49_Activities_revised_2,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5665568113327026,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.",False,0.21370980600063255,True,True,1.8 million,False,
100E_gemini_49_Activities_revised_3,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6413888931274414,edge_fact,edge_0024,The 100 Experiments programme targets Singapore enterprises to adopt AI.,False,0.2598579413568301,True,True,1.8 million,False,
100E_gemini_49_Activities_revised_4,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6116146445274353,deontic_norm,edge_0163,Enterprises are eligible to participate in the SMEs Go Digital programme.,False,0.2986454644161306,True,True,2 million; 2 million,False,
100E_gemini_49_Outputs_initial_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2529230213268504,False,,,,
100E_gemini_49_Outputs_initial_1,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2542166540925499,False,,,,
100E_gemini_49_Outputs_initial_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2381815264115587,False,,,,
100E_gemini_49_Outputs_initial_3,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2690095200684931,False,,,,
100E_gemini_49_Outputs_initial_4,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.27364149821197953,False,,,,
100E_gemini_49_Outputs_revised_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2529230213268504,False,,,,
100E_gemini_49_Outputs_revised_1,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2542166540925499,False,,,,
100E_gemini_49_Outputs_revised_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2381815264115587,False,,,,
100E_gemini_49_Outputs_revised_3,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2690095200684931,False,,,,
100E_gemini_49_Outputs_revised_4,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.27364149821197953,False,,,,
100E_gemini_49_Outcomes_initial_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2741514066530546,False,,,,
100E_gemini_49_Outcomes_initial_1,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2820691013549408,False,,,,
100E_gemini_49_Outcomes_initial_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23646745229373956,False,,,,
100E_gemini_49_Outcomes_initial_3,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2588781282702321,False,,,,
100E_gemini_49_Outcomes_initial_4,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2870469881804629,False,,,,
100E_gemini_49_Outcomes_revised_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2741514066530546,False,,,,
100E_gemini_49_Outcomes_revised_1,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2820691013549408,False,,,,
100E_gemini_49_Outcomes_revised_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23646745229373956,False,,,,
100E_gemini_49_Outcomes_revised_3,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2588781282702321,False,,,,
100E_gemini_49_Outcomes_revised_4,100E,gemini,100E_gemini_49,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2870469881804629,False,,,,
100E_gemini_49_Impact_initial_0,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2975254283749537,False,,,,
100E_gemini_49_Impact_initial_1,100E,gemini,100E_gemini_49,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.264826514952159,False,,,,
100E_gemini_49_Impact_initial_2,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2766493533957379,False,,,,
100E_gemini_49_Impact_initial_3,100E,gemini,100E_gemini_49,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.24966724734084592,False,,,,
